civilians,militants_terrorists_insurgents,security_forces,total_number_of_people,district,report_date,state_full,svmlabel1,objecttype,verb
0,2,0,2,ramban,1/12/2011,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,ramban,1/12/2011,Jammu and Kashmir,civilian,person,arrested
0,2,0,2,keonjhar,1/13/2011,Orissa,terrorist,person,killed
0,1,0,1,jaintia hills,1/13/2011,Meghalaya,civilian,person,arrested
0,6,0,6,gumla,1/13/2011,Jharkhand,terrorist,person,arrested
0,1,0,1,thoubal,1/13/2011,Manipur,terrorist,person,arrested
0,1,0,1,chandel,1/13/2011,Manipur,civilian,person,arrested
1,0,0,1,bokaro,1/14/2011,Jharkhand,civilian,person,killed
,1,,1,rajouri,1/14/2011,Jammu and Kashmir,terrorist,person,killed
0,3,0,3,ganderbal,1/14/2011,Jammu and Kashmir,terrorist,person,arrested
1,0,0,1,ramban,1/14/2011,Jammu and Kashmir,civilian,person,arrested
1,0,0,1,ramban,1/14/2011,Jammu and Kashmir,civilian,person,arrested
0,2,0,2,bokaro,1/15/2011,Jharkhand,terrorist,person,arrested
0,2,0,2,east singhbhum,1/15/2011,Jharkhand,terrorist,person,arrested
0,3,0,3,malkangiri,1/15/2011,Orissa,terrorist,person,arrested
0,1,0,1,thoubal,1/15/2011,Manipur,terrorist,person,arrested
0,1,0,1,imphal west,1/15/2011,Manipur,civilian,person,arrested
0,2,0,2,west khasi hills,1/15/2011,Meghalaya,terrorist,person,arrested
1,,,1,baramulla,1/15/2011,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,srinagar,1/17/2011,Jammu and Kashmir,terrorist,person,arrested
9,0,0,9,east garo hills,1/17/2011,,civilian,person,killed
0,2,0,2,gumla,1/18/2011,Jharkhand,terrorist,person,arrested
0,0,36,36,west singhbhum,1/18/2011,Jharkhand,security,person,killed
0,0,1,1,gaya,1/18/2011,Bihar,security,person,killed
0,0,2,2,gaya,1/18/2011,Bihar,security,person,injured
0,3,0,3,sambalpur,1/18/2011,Orissa,terrorist,person,arrested
,13,,13,imphal west,1/18/2011,Manipur,security,person,surrendered
0,2,0,2,imphal west,1/18/2011,Manipur,civilian,person,arrested
0,4,0,4,ahmedabad,1/18/2011,,civilian,person,killed
0,2,0,2,latehar,1/19/2011,Jharkhand,terrorist,person,killed
0,2,0,2,gumla,1/19/2011,Jharkhand,terrorist,person,arrested
0,2,0,2,bijapur,1/19/2011,,terrorist,person,killed
1,0,0,1,west midnapore,1/19/2011,West Bengal,civilian,person,killed
0,1,0,1,malkangiri,1/20/2011,Orissa,terrorist,person,surrendered
0,5,0,5,palamu,1/20/2011,Jharkhand,terrorist,person,arrested
,1,,1,bokaro,1/20/2011,Jharkhand,terrorist,person,arrested
0,4,0,4,south goa,1/20/2011,,terrorist,person,arrested
0,1,0,1,darrang,1/20/2011,Assam,terrorist,person,arrested
0,1,0,1,chirang,1/20/2011,Assam,terrorist,person,arrested
4,4,0,4,west singhbhum,1/21/2011,Jharkhand,terrorist,person,arrested
0,1,0,1,simdega,1/21/2011,Jharkhand,terrorist,person,arrested
1,2,0,3,dantewada,1/21/2011,,terrorist,person,arrested
,1,,1,rohtas,1/21/2011,Bihar,terrorist,person,arrested
1,0,0,1,patna,1/21/2011,Bihar,security,person,arrested
,1,,1,mirzapur,1/21/2011,Uttar Pradesh,terrorist,person,arrested
1,0,0,1,kanker,1/22/2011,,civilian,person,killed
0,1,0,1,jammu,1/22/2011,Jammu and Kashmir,civilian,person,killed
1,0,0,1,chirang,1/22/2011,Assam,civilian,person,arrested
0,2,0,2,dimapur,1/22/2011,Nagaland,terrorist,person,arrested
0,3,0,3,west midnapore,1/24/2011,West Bengal,terrorist,person,killed
,2,,2,tinsukia,1/24/2011,Assam,terrorist,person,killed
0,1,0,1,khammam,1/24/2011,Andhra Pradesh,terrorist,person,killed
,1,,1,ramban,1/24/2011,Jammu and Kashmir,civilian,person,arrested
2,0,0,2,baramulla,1/24/2011,Jammu and Kashmir,civilian,person,arrested
0,7,0,7,imphal west,1/24/2011,Manipur,terrorist,person,arrested
1,0,0,1,srinagar,1/25/2011,Jammu and Kashmir,terrorist,person,arrested
0,1,0,1,bokaro,1/25/2011,Jharkhand,private,infrastructure,arrested
0,2,0,2,khunti,1/25/2011,Jharkhand,terrorist,person,arrested
0,3,0,3,khunti,1/25/2011,Jharkhand,civilian,person,arrested
0,0,0,0,hyderabad,1/25/2011,Andhra Pradesh,civilian,person,arrested
0,1,0,1,nalgonda,1/25/2011,Andhra Pradesh,security,person,surrendered
2,,,2,tinsukia,1/25/2011,Assam,civilian,person,killed
2,,,2,sundargarh,1/26/2011,Orissa,terrorist,person,arrested
2,,,2,west midnapore,1/27/2011,West Bengal,civilian,person,killed
0,2,0,2,bardhaman,1/27/2011,West Bengal,terrorist,person,arrested
0,3,0,3,kamrup,1/27/2011,Assam,civilian,person,arrested
0,0,0,0,munger,1/27/2011,Bihar,civilian,person,injured
0,5,0,5,varanasi,1/27/2011,Uttar Pradesh,terrorist,person,arrested
,2,,2,ukhrul,1/27/2011,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,1/27/2011,Manipur,security,person,arrested
1,0,0,1,srinagar,1/27/2011,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,udhampur,1/27/2011,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,gumla,1/28/2011,Jharkhand,terrorist,person,arrested
0,1,0,1,doda,1/28/2011,Jammu and Kashmir,terrorist,person,arrested
0,1,0,1,pulwama,1/28/2011,Jammu and Kashmir,terrorist,person,arrested
0,1,0,1,sundergarh,1/28/2011,Orissa,terrorist,person,arrested
0,0,1,1,rajnandgaon,1/29/2011,,security,person,killed
0,2,0,2,sundargarh,1/29/2011,Orissa,security,person,arrested
0,5,0,5,visakhapatnam,1/29/2011,Andhra Pradesh,civilian,person,surrendered
0,3,0,3,srinagar,1/29/2011,,civilian,person,arrested
0,3,0,3,ukhrul,1/30/2011,Manipur,terrorist,person,arrested
0,8,0,8,dhemaji,1/30/2011,Assam,terrorist,person,arrested
,6,,6,darrang,1/30/2011,Assam,terrorist,person,arrested
1,1,0,1,palamau,1/31/2011,Jharkhand,terrorist,person,arrested
0,1,0,1,chatra,1/31/2011,Jharkhand,terrorist,person,arrested
0,1,0,1,udalguri,1/31/2011,Assam,terrorist,person,arrested
3,0,0,3,ranchi,2/1/2011,Jharkhand,civilian,person,killed
1,0,0,1,dumka,2/1/2011,Jharkhand,civilian,person,killed
0,1,0,1,bishnupur,2/1/2011,Manipur,civilian,person,killed
0,2,0,2,west midnapore,2/1/2011,West Bengal,terrorist,person,arrested
15,15,0,15,mumbai,2/1/2011,,civilian,person,arrested
0,1,0,1,bishnupur,2/2/2011,Manipur,terrorist,person,killed
3,,,3,jamui,2/2/2011,Bihar,civilian,person,injured
0,1,0,1,belgaum,2/2/2011,,civilian,person,arrested
0,1,0,1,baramulla,2/3/2011,Jammu and Kashmir,civilian,person,arrested
9,0,0,9,baramulla,2/3/2011,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,imphal east,2/3/2011,Manipur,terrorist,person,arrested
0,3,0,3,ukhrul,2/3/2011,Manipur,terrorist,person,arrested
0,3,0,3,imphal east,2/3/2011,Manipur,terrorist,person,arrested
0,1,0,1,sundargarh,2/3/2011,Orissa,terrorist,person,arrested
0,98,0,98,ramban,2/3/2011,,civilian,person,killed
0,48,0,48,ramban,2/3/2011,,terrorist,person,killed
1,0,0,1,chatra,2/4/2011,Jharkhand,civilian,person,killed
0,1,0,1,jamui,2/4/2011,Bihar,terrorist,person,arrested
0,1,0,1,lakhisarai,2/4/2011,Bihar,terrorist,person,arrested
1,0,0,1,west midnapore,2/5/2011,West Bengal,public,person,killed
0,5,0,5,saran,2/5/2011,Bihar,terrorist,person,arrested
0,5,0,5,saran,2/5/2011,Bihar,terrorist,person,arrested
0,1,0,1,palamau,2/5/2011,Jharkhand,public,person,arrested
0,1,0,1,palamau,2/5/2011,Jharkhand,public,person,arrested
0,1,0,1,palamau,2/5/2011,Jharkhand,civilian,person,arrested
1,0,0,1,pulwama,2/6/2011,Jammu and Kashmir,civilian,person,injured
,6,,6,baramulla,2/6/2011,Jammu and Kashmir,civilian,person,arrested
0,0,1,1,imphal east,2/7/2011,Manipur,civilian,person,killed
0,1,0,1,rajouri,2/7/2011,Jammu and Kashmir,terrorist,person,arrested
0,28,0,28,kavaratti,2/7/2011,,civilian,person,arrested
,2,,2,rayagada,2/7/2011,Orissa,terrorist,person,arrested
1,0,0,1,rajnandgaon,2/8/2011,,civilian,person,killed
,1,,1,kokrajhar,2/8/2011,Assam,terrorist,person,killed
0,4,0,4,bishnupur,2/8/2011,Manipur,terrorist,person,arrested
0,1,0,1,chandel,2/9/2011,,terrorist,person,arrested
0,4,0,4,ranchi,2/9/2011,Jharkhand,terrorist,person,arrested
0,1,0,1,west midnapore,2/9/2011,West Bengal,terrorist,person,arrested
0,2,0,2,thoubal,2/10/2011,Manipur,terrorist,person,arrested
0,0,1,1,imphal west,2/11/2011,Manipur,civilian,person,killed
1,0,2,3,imphal west,2/11/2011,Manipur,civilian,person,injured
1,0,0,1,purulia,2/11/2011,West Bengal,civilian,person,killed
2,0,0,2,baramulla,2/11/2011,Jammu and Kashmir,civilian,person,injured
1,1,,1,jammu,2/11/2011,Jammu and Kashmir,civilian,person,arrested
0,4,0,4,keonjhar,2/11/2011,Orissa,terrorist,person,arrested
0,4,0,4,ribhoi,2/11/2011,Meghalaya,terrorist,person,arrested
0,0,0,0,west khasi hills,2/11/2011,Meghalaya,terrorist,person,arrested
0,3,0,3,sundargarh,2/12/2011,Orissa,terrorist,person,killed
0,0,1,1,kandhamal,2/12/2011,Orissa,security,person,killed
,3,,3,ranchi,2/12/2011,Jharkhand,terrorist,person,arrested
0,2,0,2,imphal east,2/12/2011,Manipur,terrorist,person,arrested
0,1,0,2,sundargarh,2/13/2011,Orissa,civilian,person,killed
0,2,0,2,rajnandgaon,2/13/2011,,civilian,person,arrested
0,1,0,1,west midnapore,2/14/2011,West Bengal,terrorist,person,killed
0,2,0,2,kanker,2/14/2011,,terrorist,person,arrested
0,2,0,2,ramban,2/14/2011,Jammu and Kashmir,terrorist,person,arrested
1,0,0,1,baramulla,2/14/2011,Jammu and Kashmir,civilian,person,arrested
1,1,0,1,imphal east,2/14/2011,Manipur,terrorist,person,arrested
3,0,0,3,dimapur,2/14/2011,Nagaland,civilian,person,arrested
0,0,0,0,ri bhoi,2/14/2011,Meghalaya,terrorist,person,arrested
1,,,1,west midnapore,2/15/2011,West Bengal,civilian,person,killed
0,0,1,1,dantewada,2/15/2011,,security,person,killed
0,1,0,1,ramban,2/15/2011,Jammu and Kashmir,terrorist,person,arrested
0,1,0,1,dimapur,2/15/2011,Nagaland,civilian,person,arrested
0,1,0,1,thoubal,2/15/2011,Manipur,terrorist,person,arrested
0,1,0,1,thoubal,2/15/2011,Manipur,terrorist,person,arrested
0,0,6,6,munger,2/15/2011,Bihar,security,person,killed
0,1,0,1,munger,2/15/2011,Bihar,security,person,arrested
2,0,0,2,baramulla,2/16/2011,Jammu and Kashmir,civilian,person,injured
0,1,0,1,west midnapore,2/16/2011,West Bengal,terrorist,person,arrested
0,1,0,1,bankura,2/16/2011,West Bengal,terrorist,person,arrested
0,1,0,1,chandel,2/16/2011,Manipur,terrorist,person,arrested
0,4,0,4,bastar,2/16/2011,,terrorist,person,surrendered
,1,,1,ri bhoi,2/16/2011,,civilian,person,arrested
12,0,0,12,goalpara,2/17/2011,Assam,civilian,person,killed
1,0,0,1,koraput,2/18/2011,Orissa,civilian,person,arrested
0,2,0,2,imphal west,2/18/2011,Manipur,terrorist,person,arrested
,2,,2,imphal west,2/18/2011,Manipur,terrorist,person,arrested
0,0,0,0,tamenglong,2/18/2011,Manipur,civilian,person,arrested
0,2,0,2,patna,2/18/2011,Bihar,terrorist,person,arrested
0,0,8,8,visakhapatnam,2/18/2011,Andhra Pradesh,security,person,killed
1,0,3,4,baramulla,2/19/2011,Jammu and Kashmir,civilian,person,injured
0,0,1,1,bahraich,2/19/2011,Uttar Pradesh,security,person,injured
0,2,0,2,west midnapore,2/19/2011,West Bengal,terrorist,person,arrested
1,1,0,1,west garo hills,2/19/2011,Meghalaya,terrorist,person,arrested
0,3,0,3,goalpara,2/20/2011,Assam,terrorist,person,killed
0,5,0,5,sonitpur,2/20/2011,Assam,terrorist,person,arrested
0,1,0,1,west midnapore,2/20/2011,West Bengal,civilian,person,killed
0,2,0,2,dantewada,2/21/2011,,terrorist,person,arrested
0,4,0,4,ramban,2/21/2011,Jammu and Kashmir,terrorist,person,arrested
1,1,0,1,chandel,2/21/2011,Manipur,terrorist,person,arrested
0,1,0,1,senapati,2/21/2011,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,2/21/2011,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,2/22/2011,Manipur,terrorist,person,arrested
,1,,1,west midnapore,2/22/2011,West Bengal,terrorist,person,arrested
0,1,0,1,ramban,2/23/2011,Jammu and Kashmir,terrorist,person,arrested
,2,,2,thoubal,2/23/2011,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,2/23/2011,Manipur,terrorist,person,arrested
0,1,0,1,thoubal,2/23/2011,Manipur,terrorist,person,arrested
,1,,1,dimapur,2/23/2011,Nagaland,civilian,person,arrested
0,8,0,8,tinsukia,2/24/2011,Assam,terrorist,person,arrested
3,0,0,3,goalpara,2/24/2011,Assam,civilian,person,killed
0,0,0,0,varanasi,2/24/2011,Uttar Pradesh,civilian,person,arrested
0,1,0,1,imphal east,2/25/2011,Manipur,civilian,person,arrested
0,1,0,1,thoubal,2/25/2011,Manipur,terrorist,person,arrested
0,1,0,1,chandel,2/25/2011,Manipur,terrorist,person,arrested
0,1,0,1,bishnupur,2/25/2011,Manipur,terrorist,person,arrested
0,1,0,1,dimapur,2/25/2011,Nagaland,terrorist,person,arrested
0,11,0,11,poonch,2/26/2011,Jammu and Kashmir,terrorist,person,arrested
0,2,0,2,bahraich,2/26/2011,Uttar Pradesh,terrorist,person,arrested
0,1,0,1,bishnupur,2/26/2011,Manipur,terrorist,person,arrested
0,6,0,6,banka,2/27/2011,Bihar,terrorist,person,killed
0,1,0,1,patna,2/27/2011,Bihar,terrorist,person,arrested
0,0,0,0,poonch,2/28/2011,Jammu and Kashmir,terrorist,person,arrested
12,0,0,12,imphal east,2/28/2011,Manipur,civilian,person,injured
0,3,0,3,senapati,2/28/2011,Manipur,civilian,person,arrested
0,0,3,3,chatra,3/1/2011,Jharkhand,security,person,killed
4,0,0,4,chatra,3/1/2011,Jharkhand,civilian,person,injured
1,0,0,1,baramulla,3/1/2011,Jammu and Kashmir,civilian,person,injured
1,0,2,3,srinagar,3/1/2011,Jammu and Kashmir,civilian,person,injured
0,3,0,3,nalanda,3/1/2011,Bihar,terrorist,person,arrested
1,0,0,1,srinagar,3/2/2011,Jammu and Kashmir,civilian,person,injured
0,1,0,1,imphal west,3/2/2011,Manipur,civilian,person,arrested
0,1,0,1,pulwama,3/3/2011,Jammu and Kashmir,terrorist,person,killed
0,1,0,1,imphal west,3/3/2011,Manipur,terrorist,person,arrested
,,,0,imphal west,3/3/2011,Manipur,civilian,person,killed
1,0,0,1,latehar,3/4/2011,Jharkhand,civilian,person,killed
6,0,0,6,pulwama,3/4/2011,Jammu and Kashmir,civilian,person,arrested
15,0,0,15,pulwama,3/4/2011,Jammu and Kashmir,civilian,person,arrested
63,0,0,63,kupwara,3/4/2011,Jammu and Kashmir,civilian,person,arrested
0,4,0,4,thoubal,3/5/2011,Manipur,terrorist,person,arrested
0,3,0,3,kanker,3/5/2011,,terrorist,person,arrested
0,3,0,3,kanker,3/5/2011,,terrorist,person,arrested
0,3,0,3,keonjhar,3/5/2011,Orissa,terrorist,person,surrendered
2,0,0,2,rajouri,3/7/2011,Jammu and Kashmir,civilian,person,injured
0,1,0,1,doda,3/7/2011,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,guntur,3/7/2011,Andhra Pradesh,civilian,person,arrested
1,0,0,1,hyderabad,3/7/2011,Andhra Pradesh,private,person,arrested
0,1,0,1,jorhat,3/7/2011,Assam,security,person,arrested
0,1,0,1,west midnapore,3/8/2011,West Bengal,civilian,person,killed
0,0,2,2,kulgam,3/8/2011,Jammu and Kashmir,security,person,injured
,1,,1,belgaum,3/8/2011,,civilian,person,arrested
1,0,0,1,kokrajhar,3/9/2011,,terrorist,person,killed
1,,,1,kokrajhar,3/9/2011,,civilian,person,killed
,9,,9,west midnapore,3/9/2011,West Bengal,terrorist,person,arrested
0,5,0,5,bishnupur,3/9/2011,Manipur,terrorist,person,arrested
0,2,0,2,khagaria,3/9/2011,Bihar,terrorist,person,arrested
0,1,0,1,dimapur,3/9/2011,Nagaland,terrorist,person,arrested
,15,,15,vishakhapatnam,3/9/2011,Andhra Pradesh,terrorist,person,surrendered
1,0,0,1,pune,3/9/2011,,civilian,person,arrested
0,1,0,1,jammu,3/10/2011,Jammu and Kashmir,terrorist,person,killed
0,1,0,1,jammu,3/10/2011,Jammu and Kashmir,civilian,person,injured
292,0,298,590,raipur,3/10/2011,,civilian,person,killed
,5,,5,bhagalpur,3/11/2011,Bihar,terrorist,person,arrested
0,5,0,5,munger,3/11/2011,Bihar,terrorist,person,arrested
0,1,0,1,ranchi,3/11/2011,Jharkhand,civilian,person,arrested
0,2,0,2,west singhbhum,3/11/2011,Jharkhand,terrorist,person,arrested
0,4,0,4,jammu,3/11/2011,,terrorist,person,killed
0,1,0,1,kupwara,3/12/2011,Jammu and Kashmir,terrorist,person,arrested
0,4,0,4,jammu,3/12/2011,Jammu and Kashmir,terrorist,person,arrested
1,0,0,1,palamu,3/13/2011,Jharkhand,public,person,killed
3,0,0,3,kolkata,3/13/2011,West Bengal,civilian,person,arrested
0,6,1,7,east champaran,3/14/2011,Bihar,terrorist,person,killed
,,1,1,east champaran,3/14/2011,Bihar,civilian,person,injured
0,2,0,2,rohtas,3/14/2011,Bihar,terrorist,person,arrested
0,3,0,3,udalguri,3/14/2011,Assam,terrorist,person,arrested
0,30,0,30,dantewada,3/15/2011,,terrorist,person,killed
0,30,3,33,dantewada,3/15/2011,,security,person,killed
0,0,9,9,dantewada,3/15/2011,,civilian,person,injured
0,0,1,1,kokrajhar,3/15/2011,Assam,security,person,killed
0,0,5,5,kokrajhar,3/15/2011,Assam,civilian,person,injured
0,0,2,2,khunti,3/15/2011,Jharkhand,security,person,injured
0,12,0,12,rohtas,3/15/2011,Bihar,terrorist,person,arrested
0,5,0,5,khunti,3/16/2011,Jharkhand,terrorist,person,killed
0,2,1,3,tinsukia,3/16/2011,Assam,terrorist,person,killed
0,1,0,1,imphal west,3/16/2011,Manipur,terrorist,person,killed
0,1,0,1,thoubal,3/16/2011,Manipur,terrorist,person,arrested
0,1,0,1,chandel,3/16/2011,Manipur,terrorist,person,arrested
1,0,0,1,tamenglong,3/16/2011,Manipur,civilian,person,arrested
0,1,0,1,kupwara,3/16/2011,Jammu and Kashmir,civilian,person,arrested
,1,,1,bankura,3/16/2011,West Bengal,civilian,person,arrested
1,0,0,1,bankura,3/16/2011,West Bengal,civilian,person,arrested
0,2,0,2,bijapur,3/17/2011,,terrorist,person,killed
0,1,0,1,sonitpur,3/17/2011,Assam,terrorist,person,killed
0,1,0,1,phek,3/17/2011,Nagaland,terrorist,person,killed
0,2,0,2,imphal west,3/17/2011,Manipur,terrorist,person,arrested
0,1,0,1,thoubal,3/17/2011,Manipur,terrorist,person,arrested
1,1,0,1,lohardaga,3/18/2011,Jharkhand,civilian,person,arrested
2,0,0,2,malkangiri,3/18/2011,Orissa,civilian,person,arrested
0,1,0,1,rayagada,3/18/2011,Orissa,terrorist,person,surrendered
2,0,0,2,gaya,3/21/2011,Bihar,civilian,person,killed
,1,,1,baramulla,3/21/2011,Jammu and Kashmir,terrorist,person,killed
16,0,0,16,baramulla,3/21/2011,Jammu and Kashmir,civilian,person,killed
16,0,0,16,baramulla,3/21/2011,Jammu and Kashmir,civilian,person,killed
0,1,0,1,churachandpur,3/21/2011,Manipur,terrorist,person,arrested
,1,,1,bishnupur,3/21/2011,Manipur,terrorist,person,arrested
0,1,0,1,imphal west,3/21/2011,Manipur,terrorist,person,arrested
,1,,1,imphal west,3/21/2011,Manipur,terrorist,person,arrested
0,1,0,1,west midnapore,3/21/2011,West Bengal,terrorist,person,arrested
1,,,1,gadchiroli,3/22/2011,Maharashtra,civilian,person,killed
0,0,1,1,baramulla,3/22/2011,Jammu and Kashmir,security,person,injured
,6,,6,khammam,3/22/2011,Andhra Pradesh,terrorist,person,arrested
0,0,1,1,raipur,3/23/2011,,civilian,person,killed
0,8,0,8,narayanpur,3/23/2011,,terrorist,person,arrested
0,1,0,1,bhojpur,3/23/2011,Bihar,terrorist,person,arrested
0,1,0,1,srinagar,3/24/2011,Jammu and Kashmir,terrorist,person,arrested
2,,,2,latehar,3/25/2011,Jharkhand,civilian,person,killed
0,0,1,1,east singhbhum,3/25/2011,Jharkhand,security,person,killed
2,0,0,2,east singhbhum,3/25/2011,Jharkhand,civilian,person,injured
8,0,0,8,imphal west,3/25/2011,Manipur,terrorist,person,surrendered
0,3,0,3,muzaffarpur,3/26/2011,Bihar,terrorist,person,arrested
,3,,3,rajouri,3/26/2011,Jammu and Kashmir,civilian,person,arrested
2,0,0,2,rajouri,3/26/2011,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,nalgonda,3/28/2011,Andhra Pradesh,terrorist,person,killed
0,2,0,2,nellore,3/28/2011,Andhra Pradesh,terrorist,person,surrendered
0,1,0,1,jorhat,3/28/2011,Assam,terrorist,person,arrested
0,1,0,1,goalpara,3/28/2011,Assam,terrorist,person,arrested
0,1,0,1,imphal west,3/28/2011,Manipur,terrorist,person,arrested
1,0,0,1,imphal east,3/29/2011,,civilian,person,injured
0,3,0,3,imphal west,3/29/2011,,terrorist,person,arrested
0,2,0,2,imphal east,3/29/2011,,terrorist,person,arrested
0,1,0,1,imphal west,3/29/2011,,terrorist,person,arrested
0,3,0,3,kokrajhar,3/29/2011,Assam,terrorist,person,arrested
0,1,0,1,ranchi,3/29/2011,Jharkhand,security,person,arrested
1,,,1,ranchi,3/29/2011,Jharkhand,civilian,person,arrested
,1,,1,saraikela kharsawan,3/29/2011,Jharkhand,civilian,person,arrested
1,0,0,1,palamu,3/30/2011,Jharkhand,civilian,person,killed
0,3,0,3,west midnapore,3/30/2011,West Bengal,terrorist,person,arrested
0,2,0,2,nandurbar,3/30/2011,Maharashtra,terrorist,person,arrested
0,1,0,1,imphal west,3/30/2011,Manipur,terrorist,person,arrested
1,0,0,1,pulwama,3/31/2011,Jammu and Kashmir,civilian,person,injured
,1,,1,thoubal,3/31/2011,Manipur,terrorist,person,arrested
1,,,1,jamui,4/1/2011,Bihar,civilian,person,killed
0,4,0,4,jamui,4/1/2011,Bihar,terrorist,person,arrested
,,3,3,giridih,4/1/2011,Jharkhand,civilian,person,arrested
0,2,0,2,thoubal,4/2/2011,Manipur,civilian,person,killed
1,0,0,1,gadchiroli,4/2/2011,Maharashtra,security,person,killed
0,5,0,5,kokrajhar,4/2/2011,Assam,terrorist,person,arrested
0,5,0,5,tinsukia,4/4/2011,Assam,terrorist,person,arrested
0,1,0,1,doda,4/4/2011,Jammu and Kashmir,terrorist,person,killed
0,1,3,4,gadchiroli,4/4/2011,Maharashtra,terrorist,person,arrested
0,1,3,4,gadchiroli,4/4/2011,Maharashtra,terrorist,person,surrendered
